epoch,epoch_val_accuracy,epoch_val_loss,step,train_loss,val_accuracy,val_loss
361,0.3125,1.3783519268035889,3981,,0.3125,1.3783519268035889
362,0.4375,1.2972148656845093,3992,,0.4375,1.2972148656845093
363,,,3999,0.7445462942123413,,
363,0.3828125,1.293371558189392,4003,,0.3828125,1.293371558189392
364,0.4140625,1.220732569694519,4014,,0.4140625,1.220732569694519
365,0.4765625,1.2117836475372314,4025,,0.4765625,1.2117836475372314
366,0.46875,1.2811477184295654,4036,,0.46875,1.2811477184295654
367,0.625,1.0966509580612183,4047,,0.625,1.0966509580612183
368,,,4049,0.7349284887313843,,
368,0.4609375,1.3392016887664795,4058,,0.4609375,1.3392016887664795
369,0.6328125,1.0856853723526,4069,,0.6328125,1.0856853723526
370,0.6640625,1.067946195602417,4080,,0.6640625,1.067946195602417
371,0.5,1.3155732154846191,4091,,0.5,1.3155732154846191
372,,,4099,0.653956949710846,,
372,0.3828125,1.3370397090911865,4102,,0.3828125,1.3370397090911865
373,0.359375,1.339900255203247,4113,,0.359375,1.339900255203247
374,0.3671875,1.3741511106491089,4124,,0.3671875,1.3741511106491089
375,0.2421875,1.4893486499786377,4135,,0.2421875,1.4893486499786377
376,0.5546875,1.2245804071426392,4146,,0.5546875,1.2245804071426392
377,,,4149,0.7121987342834473,,
377,0.640625,1.0593076944351196,4157,,0.640625,1.0593076944351196
378,0.6328125,1.1393696069717407,4168,,0.6328125,1.1393696069717407
379,0.53125,1.1745014190673828,4179,,0.53125,1.1745014190673828
380,0.578125,1.0991517305374146,4190,,0.578125,1.0991517305374146
381,,,4199,0.7638921737670898,,
381,0.328125,1.295398235321045,4201,,0.328125,1.295398235321045
382,0.3984375,1.2796125411987305,4212,,0.3984375,1.2796125411987305
383,0.4609375,1.2642544507980347,4223,,0.4609375,1.2642544507980347
384,0.515625,1.1942769289016724,4234,,0.515625,1.1942769289016724
385,0.421875,1.3509116172790527,4245,,0.421875,1.3509116172790527
386,,,4249,0.7465813159942627,,
386,0.5625,1.1917035579681396,4256,,0.5625,1.1917035579681396
387,0.359375,1.302570104598999,4267,,0.359375,1.302570104598999
388,0.6171875,1.0957928895950317,4278,,0.6171875,1.0957928895950317
389,0.609375,1.17052161693573,4289,,0.609375,1.17052161693573
390,,,4299,0.8728964328765869,,
390,0.59375,1.1440163850784302,4300,,0.59375,1.1440163850784302
391,0.3828125,1.3216230869293213,4311,,0.3828125,1.3216230869293213
392,0.3984375,1.2622714042663574,4322,,0.3984375,1.2622714042663574
393,0.4765625,1.2637993097305298,4333,,0.4765625,1.2637993097305298
394,0.5234375,1.228030800819397,4344,,0.5234375,1.228030800819397
395,,,4349,0.8510153293609619,,
395,0.546875,1.2004599571228027,4355,,0.546875,1.2004599571228027
396,0.3984375,1.3185791969299316,4366,,0.3984375,1.3185791969299316
397,0.59375,1.1478954553604126,4377,,0.59375,1.1478954553604126
398,0.6015625,1.1101815700531006,4388,,0.6015625,1.1101815700531006
399,,,4399,0.9576843976974487,,
399,0.4765625,1.2917075157165527,4399,,0.4765625,1.2917075157165527
400,0.46875,1.3210492134094238,4410,,0.46875,1.3210492134094238
401,0.453125,1.3212109804153442,4421,,0.453125,1.3212109804153442
402,0.328125,1.357730507850647,4432,,0.328125,1.357730507850647
403,0.3203125,1.3798985481262207,4443,,0.3203125,1.3798985481262207
404,,,4449,0.7751478552818298,,
404,0.2890625,1.3665666580200195,4454,,0.2890625,1.3665666580200195
405,0.5390625,1.172553300857544,4465,,0.5390625,1.172553300857544
406,0.53125,1.24464750289917,4476,,0.53125,1.24464750289917
407,0.515625,1.217267632484436,4487,,0.515625,1.217267632484436
408,0.4921875,1.281329870223999,4498,,0.4921875,1.281329870223999
409,,,4499,0.752458393573761,,
409,0.4296875,1.2452261447906494,4509,,0.4296875,1.2452261447906494
410,0.4609375,1.243396282196045,4520,,0.4609375,1.243396282196045
411,0.4453125,1.3319427967071533,4531,,0.4453125,1.3319427967071533
412,0.4140625,1.3328325748443604,4542,,0.4140625,1.3328325748443604
413,,,4549,0.7524833083152771,,
413,0.3671875,1.3251681327819824,4553,,0.3671875,1.3251681327819824
414,0.265625,1.4020856618881226,4564,,0.265625,1.4020856618881226
415,0.546875,1.2996494770050049,4575,,0.546875,1.2996494770050049
416,0.625,1.1693819761276245,4586,,0.625,1.1693819761276245
417,0.34375,1.3687360286712646,4597,,0.34375,1.3687360286712646
418,,,4599,0.7052265405654907,,
418,0.4765625,1.1977132558822632,4608,,0.4765625,1.1977132558822632
419,0.5078125,1.2235503196716309,4619,,0.5078125,1.2235503196716309
420,0.6015625,1.1406688690185547,4630,,0.6015625,1.1406688690185547
421,0.3671875,1.3550291061401367,4641,,0.3671875,1.3550291061401367
422,,,4649,0.678133487701416,,
422,0.375,1.3479180335998535,4652,,0.375,1.3479180335998535
423,0.359375,1.3534231185913086,4663,,0.359375,1.3534231185913086
424,0.296875,1.3496153354644775,4674,,0.296875,1.3496153354644775
425,0.4609375,1.2147470712661743,4685,,0.4609375,1.2147470712661743
426,0.609375,1.1633937358856201,4696,,0.609375,1.1633937358856201
427,,,4699,0.8538537621498108,,
427,0.6328125,1.1512465476989746,4707,,0.6328125,1.1512465476989746
428,0.4296875,1.2612133026123047,4718,,0.4296875,1.2612133026123047
429,0.625,1.1851886510849,4729,,0.625,1.1851886510849
430,0.59375,1.1353108882904053,4740,,0.59375,1.1353108882904053
431,,,4749,0.7058537006378174,,
431,0.3984375,1.3551571369171143,4751,,0.3984375,1.3551571369171143
432,0.3828125,1.2955366373062134,4762,,0.3828125,1.2955366373062134
433,0.234375,1.3855276107788086,4773,,0.234375,1.3855276107788086
434,0.4609375,1.2509856224060059,4784,,0.4609375,1.2509856224060059
435,0.484375,1.2875295877456665,4795,,0.484375,1.2875295877456665
436,,,4799,0.8185563087463379,,
436,0.4609375,1.2775710821151733,4806,,0.4609375,1.2775710821151733
437,0.5546875,1.1716665029525757,4817,,0.5546875,1.1716665029525757
438,0.53125,1.2052462100982666,4828,,0.53125,1.2052462100982666
439,0.5859375,1.1485304832458496,4839,,0.5859375,1.1485304832458496
440,,,4849,0.6894018650054932,,
440,0.5390625,1.1549108028411865,4850,,0.5390625,1.1549108028411865
441,0.4453125,1.3646395206451416,4861,,0.4453125,1.3646395206451416
442,0.3828125,1.2749664783477783,4872,,0.3828125,1.2749664783477783
443,0.2734375,1.3782970905303955,4883,,0.2734375,1.3782970905303955
444,0.515625,1.3011562824249268,4894,,0.515625,1.3011562824249268
445,,,4899,0.8057239651679993,,
445,0.59375,1.268376350402832,4905,,0.59375,1.268376350402832
446,0.5546875,1.2336673736572266,4916,,0.5546875,1.2336673736572266
447,0.6015625,1.124038577079773,4927,,0.6015625,1.124038577079773
448,0.6015625,1.1614375114440918,4938,,0.6015625,1.1614375114440918
449,,,4949,0.7056047320365906,,
449,0.59375,1.1605488061904907,4949,,0.59375,1.1605488061904907
450,0.328125,1.3439775705337524,4960,,0.328125,1.3439775705337524
451,0.421875,1.372798204421997,4971,,0.421875,1.372798204421997
452,0.4921875,1.3154546022415161,4982,,0.4921875,1.3154546022415161
453,0.40625,1.2716634273529053,4993,,0.40625,1.2716634273529053
454,,,4999,0.729758083820343,,
454,0.3671875,1.2999794483184814,5004,,0.3671875,1.2999794483184814
455,0.3984375,1.259333610534668,5015,,0.3984375,1.259333610534668
456,0.390625,1.3191440105438232,5026,,0.390625,1.3191440105438232
457,0.609375,1.1229243278503418,5037,,0.609375,1.1229243278503418
458,0.3984375,1.2331057786941528,5048,,0.3984375,1.2331057786941528
459,,,5049,0.7611207365989685,,
459,0.578125,1.203963279724121,5059,,0.578125,1.203963279724121
460,0.453125,1.2877284288406372,5070,,0.453125,1.2877284288406372
461,0.3359375,1.374964714050293,5081,,0.3359375,1.374964714050293
462,0.421875,1.305517554283142,5092,,0.421875,1.305517554283142
463,,,5099,0.7968272566795349,,
463,0.3359375,1.2763315439224243,5103,,0.3359375,1.2763315439224243
464,0.3984375,1.2398121356964111,5114,,0.3984375,1.2398121356964111
465,0.3671875,1.294507384300232,5125,,0.3671875,1.294507384300232
466,0.2578125,1.3724043369293213,5136,,0.2578125,1.3724043369293213
467,0.5078125,1.227904200553894,5147,,0.5078125,1.227904200553894
468,,,5149,0.7094480991363525,,
468,0.640625,1.1196848154067993,5158,,0.640625,1.1196848154067993
469,0.6015625,1.1181529760360718,5169,,0.6015625,1.1181529760360718
470,0.578125,1.1810400485992432,5180,,0.578125,1.1810400485992432
471,0.3125,1.3817676305770874,5191,,0.3125,1.3817676305770874
472,,,5199,0.6932293772697449,,
472,0.40625,1.4857749938964844,5202,,0.40625,1.4857749938964844
473,0.375,1.329465627670288,5213,,0.375,1.329465627670288
474,0.5625,1.2243633270263672,5224,,0.5625,1.2243633270263672
475,0.53125,1.2472789287567139,5235,,0.53125,1.2472789287567139
476,0.5546875,1.1973356008529663,5246,,0.5546875,1.1973356008529663
477,,,5249,0.7300224304199219,,
477,0.375,1.3441401720046997,5257,,0.375,1.3441401720046997
478,0.375,1.399803876876831,5268,,0.375,1.399803876876831
479,0.6328125,1.0846620798110962,5279,,0.6328125,1.0846620798110962
480,0.5625,1.1856460571289062,5290,,0.5625,1.1856460571289062
481,,,5299,0.6896031498908997,,
481,0.359375,1.3787745237350464,5301,,0.359375,1.3787745237350464
482,0.4296875,1.3098772764205933,5312,,0.4296875,1.3098772764205933
483,0.453125,1.2961459159851074,5323,,0.453125,1.2961459159851074
484,0.359375,1.3770413398742676,5334,,0.359375,1.3770413398742676
485,0.5078125,1.1831387281417847,5345,,0.5078125,1.1831387281417847
486,,,5349,0.7741087675094604,,
486,0.5,1.2719300985336304,5356,,0.5,1.2719300985336304
487,0.484375,1.2753620147705078,5367,,0.484375,1.2753620147705078
488,0.390625,1.2857794761657715,5378,,0.390625,1.2857794761657715
489,0.609375,1.1793261766433716,5389,,0.609375,1.1793261766433716
490,,,5399,0.6876254081726074,,
490,0.3828125,1.2827123403549194,5400,,0.3828125,1.2827123403549194
491,0.5,1.3032500743865967,5411,,0.5,1.3032500743865967
492,0.4609375,1.2902851104736328,5422,,0.4609375,1.2902851104736328
493,0.359375,1.413503885269165,5433,,0.359375,1.413503885269165
494,0.203125,1.4118850231170654,5444,,0.203125,1.4118850231170654
495,,,5449,0.719426691532135,,
495,0.5390625,1.2240427732467651,5455,,0.5390625,1.2240427732467651
496,0.4375,1.2669286727905273,5466,,0.4375,1.2669286727905273
497,0.6171875,1.1383475065231323,5477,,0.6171875,1.1383475065231323
498,0.4296875,1.2165709733963013,5488,,0.4296875,1.2165709733963013
499,,,5499,0.7210380434989929,,
499,0.578125,1.1355212926864624,5499,,0.578125,1.1355212926864624
500,0.5859375,1.1732447147369385,5510,,0.5859375,1.1732447147369385
501,0.4375,1.3334310054779053,5521,,0.4375,1.3334310054779053
502,0.390625,1.37602961063385,5532,,0.390625,1.37602961063385
503,0.390625,1.3284207582473755,5543,,0.390625,1.3284207582473755
504,,,5549,0.7191400527954102,,
504,0.2890625,1.3661386966705322,5554,,0.2890625,1.3661386966705322
505,0.5078125,1.2699652910232544,5565,,0.5078125,1.2699652910232544
506,0.5859375,1.1549075841903687,5576,,0.5859375,1.1549075841903687
507,0.59375,1.199350118637085,5587,,0.59375,1.199350118637085
508,0.515625,1.2095950841903687,5598,,0.515625,1.2095950841903687
509,,,5599,0.7041036486625671,,
509,0.609375,1.116433024406433,5609,,0.609375,1.116433024406433
510,0.25,1.3433690071105957,5620,,0.25,1.3433690071105957
511,0.2890625,1.335837721824646,5631,,0.2890625,1.335837721824646
512,0.265625,1.3874502182006836,5642,,0.265625,1.3874502182006836
513,,,5649,0.7292686104774475,,
513,0.3359375,1.3716083765029907,5653,,0.3359375,1.3716083765029907
514,0.5,1.2418218851089478,5664,,0.5,1.2418218851089478
515,0.390625,1.3166005611419678,5675,,0.390625,1.3166005611419678
516,0.453125,1.254225492477417,5686,,0.453125,1.254225492477417
517,0.609375,1.1182643175125122,5697,,0.609375,1.1182643175125122
518,,,5699,0.6825658082962036,,
518,0.609375,1.1519105434417725,5708,,0.609375,1.1519105434417725
519,0.5625,1.12767493724823,5719,,0.5625,1.12767493724823
520,0.6171875,1.098150372505188,5730,,0.6171875,1.098150372505188
521,0.5078125,1.3391296863555908,5741,,0.5078125,1.3391296863555908
522,,,5749,0.7345010042190552,,
522,0.3671875,1.3612666130065918,5752,,0.3671875,1.3612666130065918
523,0.53125,1.264125108718872,5763,,0.53125,1.264125108718872
524,0.421875,1.3460439443588257,5774,,0.421875,1.3460439443588257
525,0.328125,1.4061371088027954,5785,,0.328125,1.4061371088027954
526,0.375,1.2800166606903076,5796,,0.375,1.2800166606903076
527,,,5799,0.7478539943695068,,
527,0.53125,1.1815487146377563,5807,,0.53125,1.1815487146377563
528,0.5,1.262700080871582,5818,,0.5,1.262700080871582
529,0.5390625,1.1547678709030151,5829,,0.5390625,1.1547678709030151
530,0.453125,1.2936357259750366,5840,,0.453125,1.2936357259750366
531,,,5849,0.7818093299865723,,
531,0.5078125,1.3523437976837158,5851,,0.5078125,1.3523437976837158
532,0.3828125,1.2958433628082275,5862,,0.3828125,1.2958433628082275
533,0.359375,1.338869333267212,5873,,0.359375,1.338869333267212
534,0.375,1.3033050298690796,5884,,0.375,1.3033050298690796
535,0.4140625,1.3318290710449219,5895,,0.4140625,1.3318290710449219
536,,,5899,0.6963263154029846,,
536,0.4765625,1.3294941186904907,5906,,0.4765625,1.3294941186904907
537,0.578125,1.1597687005996704,5917,,0.578125,1.1597687005996704
538,0.5703125,1.149424433708191,5928,,0.5703125,1.149424433708191
539,0.59375,1.0982136726379395,5939,,0.59375,1.0982136726379395
540,,,5949,0.6743366718292236,,
540,0.59375,1.1222513914108276,5950,,0.59375,1.1222513914108276
541,0.40625,1.3666269779205322,5961,,0.40625,1.3666269779205322
542,0.484375,1.3308357000350952,5972,,0.484375,1.3308357000350952
543,0.421875,1.3118005990982056,5983,,0.421875,1.3118005990982056
544,0.453125,1.2498576641082764,5994,,0.453125,1.2498576641082764
545,,,5999,0.7058077454566956,,
545,0.4296875,1.2641453742980957,6005,,0.4296875,1.2641453742980957
546,0.5703125,1.139878273010254,6016,,0.5703125,1.139878273010254
547,0.6015625,1.088775873184204,6027,,0.6015625,1.088775873184204
548,0.390625,1.3523045778274536,6038,,0.390625,1.3523045778274536
549,,,6049,0.6972327828407288,,
549,0.5859375,1.1175389289855957,6049,,0.5859375,1.1175389289855957
550,0.5390625,1.1773117780685425,6060,,0.5390625,1.1773117780685425
551,0.40625,1.368422031402588,6071,,0.40625,1.368422031402588
552,0.3671875,1.5400142669677734,6082,,0.3671875,1.5400142669677734
553,0.390625,1.3166574239730835,6093,,0.390625,1.3166574239730835
554,,,6099,0.6855124831199646,,
554,0.4921875,1.3070064783096313,6104,,0.4921875,1.3070064783096313
555,0.546875,1.1649909019470215,6115,,0.546875,1.1649909019470215
556,0.40625,1.329232931137085,6126,,0.40625,1.329232931137085
557,0.578125,1.1500742435455322,6137,,0.578125,1.1500742435455322
558,0.625,1.112169861793518,6148,,0.625,1.112169861793518
559,,,6149,0.7445634007453918,,
559,0.6171875,1.088664174079895,6159,,0.6171875,1.088664174079895
560,0.578125,1.1591006517410278,6170,,0.578125,1.1591006517410278
561,0.359375,1.385104775428772,6181,,0.359375,1.385104775428772
562,0.4765625,1.3484536409378052,6192,,0.4765625,1.3484536409378052
563,,,6199,0.6901029348373413,,
563,0.5390625,1.2954316139221191,6203,,0.5390625,1.2954316139221191
564,0.5390625,1.2187801599502563,6214,,0.5390625,1.2187801599502563
565,0.5234375,1.2377201318740845,6225,,0.5234375,1.2377201318740845
566,0.5546875,1.159812092781067,6236,,0.5546875,1.159812092781067
567,0.578125,1.1242622137069702,6247,,0.578125,1.1242622137069702
568,,,6249,0.7316313982009888,,
568,0.609375,1.0644540786743164,6258,,0.609375,1.0644540786743164
569,0.546875,1.1474897861480713,6269,,0.546875,1.1474897861480713
570,0.578125,1.1574187278747559,6280,,0.578125,1.1574187278747559
571,0.5390625,1.3332267999649048,6291,,0.5390625,1.3332267999649048
572,,,6299,0.7027338147163391,,
572,0.484375,1.2771975994110107,6302,,0.484375,1.2771975994110107
573,0.4140625,1.318877100944519,6313,,0.4140625,1.318877100944519
574,0.46875,1.2153042554855347,6324,,0.46875,1.2153042554855347
575,0.2578125,1.3949522972106934,6335,,0.2578125,1.3949522972106934
576,0.4765625,1.2575633525848389,6346,,0.4765625,1.2575633525848389
577,,,6349,0.7126660346984863,,
577,0.6015625,1.1467503309249878,6357,,0.6015625,1.1467503309249878
578,0.59375,1.2362861633300781,6368,,0.59375,1.2362861633300781
579,0.546875,1.2668883800506592,6379,,0.546875,1.2668883800506592
580,0.5859375,1.128719687461853,6390,,0.5859375,1.128719687461853
581,,,6399,0.6914001703262329,,
581,0.4921875,1.3596948385238647,6401,,0.4921875,1.3596948385238647
582,0.453125,1.2777005434036255,6412,,0.453125,1.2777005434036255
583,0.3046875,1.374477505683899,6423,,0.3046875,1.374477505683899
584,0.390625,1.2920711040496826,6434,,0.390625,1.2920711040496826
585,0.5625,1.2248387336730957,6445,,0.5625,1.2248387336730957
586,,,6449,0.706836462020874,,
586,0.5546875,1.2119033336639404,6456,,0.5546875,1.2119033336639404
587,0.53125,1.2544691562652588,6467,,0.53125,1.2544691562652588
588,0.59375,1.1443465948104858,6478,,0.59375,1.1443465948104858
589,0.5,1.2253015041351318,6489,,0.5,1.2253015041351318
590,,,6499,0.6639851331710815,,
590,0.5234375,1.2076776027679443,6500,,0.5234375,1.2076776027679443
591,0.484375,1.3092937469482422,6511,,0.484375,1.3092937469482422
592,0.2890625,1.3904331922531128,6522,,0.2890625,1.3904331922531128
593,0.265625,1.3959869146347046,6533,,0.265625,1.3959869146347046
594,0.5078125,1.3086867332458496,6544,,0.5078125,1.3086867332458496
595,,,6549,0.7800697684288025,,
595,0.5625,1.2239233255386353,6555,,0.5625,1.2239233255386353
596,0.5859375,1.1331756114959717,6566,,0.5859375,1.1331756114959717
597,0.4609375,1.2403446435928345,6577,,0.4609375,1.2403446435928345
