feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,labels
4.445554496436115777e+00,3.139940927744881094e+00,1.122748422128491574e+00,6.265495498743002933e+00,5.547894021020196575e+00,-9.335581845628747599e-01,8.403174066903419615e+00,6.339755581655026617e+00,7.974651902279014770e+00,3.299586782049000466e-01,3.760964392706426018e+00,5.595492611421787110e+00,3.984748442912168453e+00,2.556938683816046609e+00,5.998190523559239651e+00,5.686558643215654740e+00,4.105516746991415111e+00,9.467081959141658842e+00,9.275554703024893044e+00,6.326110439020490084e+00,1.465176148585081251e+01,1.583369359513918440e+01,1.178328795861909128e+01,6.944352569701162992e+00,9.433119135023487090e+00,1.100111918788208776e+01,8.702726381995191218e+00,4.432403166730598087e+00,4.071661233389988865e+00,7.249304028134705424e-01,-1.842975795752387569e+00,3.241059304409383390e+00,5.650128940072357331e+00,3.060851493539252122e+00,1.216067183524987350e+01,1.248850355711441651e+01,4.163883278158504453e+00,1.419105018423255649e+00,4.458475697806114191e+00,5.108403437083667065e+00,4.117262428269978791e+00,5.251107622706551403e+00,2.105521869801206147e+00,1.119126418781113408e+00,-5.162276345619496887e+00,-6.305717339254505172e-01,5.948547852615332587e+00,-1.344173118701887493e+00,4.858731671611425718e+00,6.041433320053305245e+00,-2.240902139146004668e+00,6.770607066157877663e-01,7.243351571967354685e-01,5.439434663548495946e-02,-2.243268391825605779e-01,3.113521612635016034e+00,-1.661890048453324553e+01,-1.687350228580276124e+01,-2.132563057710756382e+01,-1.819332459937736601e+01,-1.265114531449177093e+01,-1.989820287321227354e+01,-1.110449165552033257e+01,-1.335016856252576289e+01,-2.101362748377502143e+01,-1.554657565801158370e+01,-1.719501683889721022e+01,-1.901930413469967363e+01,-1.804651629961445281e+01,-1.584423856654047569e+01,1
4.425842379685759553e+00,2.026305854738075229e+00,-2.009904178317341583e-01,-1.898951331916993279e+00,-4.304439370382339369e+00,1.130611020916401088e+00,1.631695097240950076e+00,2.737665742939150881e+00,-1.788689003054552584e+00,2.376026273515523979e+00,5.494820171800945730e+00,6.747290278780501360e+00,5.061140299271634113e+00,6.386350006058942874e+00,6.426786035585191570e+00,3.709134098791935230e+00,4.600044514686432717e-02,7.459717664147361704e-01,6.700906396380423846e-01,2.053935817800750296e+00,5.191161397874815009e-01,4.030774009247420686e+00,8.743646584257958043e-01,5.042235920718394659e+00,6.093884278988546122e+00,5.243215494807802912e+00,6.637262779375307176e+00,8.865583362912385468e+00,8.027689066856641409e-01,2.682091898605808655e+00,-4.101880419203427053e+00,9.923189114931713073e-01,4.712201136579833083e+00,-1.835530308857867388e+00,5.147752816359963290e+00,1.892197484752875081e+00,7.254498257084031065e-01,3.620487594436163636e+00,2.283672928081153408e+00,1.952551709141374658e+00,2.494485090040798880e+00,2.549585041927163953e+00,1.431058656688974251e+00,1.381088637386767237e+00,-4.652230698590189562e+00,-1.763183499551601363e+00,5.111342791611680703e+00,-3.090999030483478460e+00,3.870058217529766864e+00,2.293397059442708663e+00,-2.198568675484017909e+00,2.634819777407713115e+00,8.075880436945159779e-01,1.656729844414086994e+00,1.345633368229156024e-01,1.895683663053989720e+00,-1.569429844466504953e+01,-1.667332275894566607e+01,-2.096021101600228320e+01,-1.499643321681205066e+01,-1.088278586379281343e+01,-1.777876767261513535e+01,-1.238929205609033346e+01,-1.499386746753300592e+01,-1.984306887374372153e+01,-1.223262392417428934e+01,-1.580120475363211163e+01,-1.757922391843257870e+01,-1.539307886417615556e+01,-1.352896456831845207e+01,1
1.706816479436718881e+00,4.131294821088022928e+00,3.141089717484159660e+00,2.268380166999837577e+00,8.514328615305208903e-01,-3.856892475838905376e+00,-3.619330677385804940e+00,5.814387946814620484e-02,1.900870346984815384e+00,3.155371423332465231e+00,2.024222454361420453e+00,3.999963355001555865e+00,3.830083977661537631e+00,1.509617157483533756e+00,5.441873742944573600e+00,7.594511781747469215e+00,3.540660877606280454e+00,5.279239082451322673e+00,4.797461387533179078e+00,3.893390338481949264e+00,7.366903413763600916e+00,7.530974115178128869e+00,3.121289778225051048e+00,6.862568219397346070e+00,6.126287787995012835e+00,8.233115432730393479e+00,2.262575475269258618e+00,7.766475650972190614e+00,4.154881276527944145e+00,9.445931542210206366e-01,-8.122207040557710700e-01,6.204397805906397556e-01,2.075383053680173728e-01,-1.618870970677125376e+00,2.819654569654728604e+00,3.295866911628765550e+00,1.629258937319174594e+00,6.008647295642972175e+00,2.937216602315743330e+00,4.361027817857737965e+00,2.714783399099768957e+00,4.336954619729432636e+00,5.221663587810382312e-01,7.417552452278916020e-01,-6.206587418411267265e+00,-1.010126169568835941e+00,6.567676841272699129e+00,-3.007179418114659608e+00,1.754435375540229103e+00,2.279402635108276343e+00,-3.867633156721769216e-01,4.346054756255411711e+00,-5.532062897656492284e-01,-1.499863059104040497e+00,-1.540041080177757815e-01,3.842731750583590622e-01,-1.605673784872508492e+01,-1.718873177559101961e+01,-2.201751186526889725e+01,-1.874981209978590968e+01,-1.114009640640910526e+01,-1.696586448484770315e+01,-1.104774149054194332e+01,-1.309906167130029786e+01,-1.707777015913584506e+01,-1.200508396173951731e+01,-1.712460803798774833e+01,-1.942347686877867829e+01,-1.659094306044051592e+01,-1.648065649717572612e+01,1
2.235739144199929918e+00,-2.493551341464306237e+00,-8.498160509126435613e-01,1.583695538486586951e+00,7.161052077578938801e-01,-1.999989576778240297e+00,4.215679382353693661e-01,7.063957628118606724e-01,6.860874494691252323e+00,1.327567111126078503e+00,3.977103000291980273e+00,4.547694372530076912e+00,5.731647712713554554e+00,5.631683345295727783e+00,7.554908418540567938e-01,-8.082092050201909739e-02,-4.142571806300658466e+00,1.883014764847893430e-01,3.119407388701647341e-02,-3.531833826584149350e+00,8.311502447650218062e-02,1.345855959248964506e+00,5.259811225833495030e+00,-1.542959106667779245e+00,-3.532769765945253937e+00,-1.093818357868485830e-01,-1.945025752152910181e+00,-2.005727809440464693e+00,3.288075487330964108e+00,1.649104913881042966e+00,-2.478866066230361653e+00,1.955223672561854364e+00,4.540825558097025372e+00,-1.244895238852011365e+00,2.972683870727292899e+00,3.257249294484762636e+00,1.112097501909232511e+00,3.327738692846186730e+00,-1.131125816245263094e+00,6.312544743356230531e-03,7.816237976965680900e-01,8.252895239445745545e-01,3.689231694764880110e-01,3.366979335860322831e+00,-3.984322760356729276e+00,-1.754133440194812488e-01,6.987329953114333136e+00,-1.097719225143865218e+00,5.255536932272772965e+00,4.624329190227816078e+00,-2.700057016864600978e+00,2.878084523195925559e+00,1.716796328792135062e-01,-2.456403818349001678e-01,-3.148400213615410337e+00,1.025968595895125457e+00,-1.452258875071759192e+01,-1.458527704390842672e+01,-2.159487407968784112e+01,-1.861409180757242510e+01,-1.091284212680177390e+01,-1.783414510087067484e+01,-1.321571482544700160e+01,-1.343714391775232642e+01,-2.226260880010820031e+01,-1.280947602484015135e+01,-1.709740829893651082e+01,-1.658440239317562614e+01,-1.863638247876895093e+01,-1.448604604593095679e+01,1
1.835455464182302432e+00,3.453541660614341424e+00,-1.235284949177630986e+00,1.212193424053811919e+00,8.044967228521178626e+00,8.191908595804513471e-01,-1.671213983365131828e+00,-3.252430814933409686e-01,9.662230301447399583e+00,7.195033476307732823e-01,4.963637221151604884e+00,5.592017377672747536e+00,3.581296970035286353e+00,4.294694250161009030e+00,3.490807025566675215e+00,1.110899287923571066e+00,1.211776415061019740e+00,1.852323292365294805e+00,1.292499307019497223e+00,-2.437726656597128727e+00,2.962782560497235984e+00,6.763925797300387011e+00,9.021299134507625439e+00,1.440403617381299739e+00,3.559136211897639512e+00,3.781888628118263096e+00,3.504923369509606701e+00,6.171710533639466867e+00,-5.654714189187326490e-01,-1.437920185916763405e+00,-5.210304231731055502e+00,-8.877197668431672239e-01,1.775876232827275913e+00,-1.953824496215888384e+00,5.226718085235754430e+00,1.068047379577749112e+01,1.800776203976229617e+00,9.778089256558285536e-01,1.725185121428159107e-02,7.703504556238272016e-01,2.345448176310791055e+00,1.686013430045662176e+00,2.676401036430905989e-01,3.043562595771341694e+00,-4.518902199945273424e+00,-9.680781108143780012e-01,5.350366460084154951e+00,-8.659387373583121716e-02,5.986589396334688118e+00,8.108793007396508656e+00,-5.072743821055857305e-01,3.599261886685061196e+00,7.860901327497609170e-01,2.377508504901406639e-01,2.224735115682680675e+00,3.465618099396442275e+00,-1.722614956490713212e+01,-1.630136663942863251e+01,-2.053702641509204696e+01,-1.622909995028344454e+01,-8.314090655073757219e+00,-1.587631040009885375e+01,-1.399571644995554998e+01,-1.138812547045507451e+01,-1.628455368563454542e+01,-1.301068787816624273e+01,-1.572295496025664008e+01,-1.642517269436414651e+01,-1.410551700097782835e+01,-1.538904577039852484e+01,1
9.536076250395085552e+00,1.000589000599265432e+01,7.921977228318068498e+00,1.210461581743730264e+01,1.231043965784128602e+01,1.069929952931849826e+01,1.180792572118595096e+01,1.280647503691286282e+01,1.130719056343505891e+01,1.144430959654217794e+01,1.220804599120044109e+01,1.305578621928790994e+01,8.268335209548562048e+00,8.384915174816621075e+00,8.851783393120207677e+00,7.129623735602393708e+00,4.583435852032591740e+00,6.919878432525338852e+00,8.514727595110871405e+00,4.559420473919333361e+00,7.512321907293643797e+00,6.829118402033574675e+00,6.656556709816968009e+00,8.468725688448030198e+00,8.458323533022541696e+00,1.049938973219076033e+01,6.586699675626764616e+00,8.027708183291933253e+00,4.664507023039504041e+00,1.068618608457254648e+00,3.265033528953837916e-01,2.784495844928029928e+00,8.514760585071716292e+00,4.030558442812799846e+00,8.194089344085824678e+00,7.762254955144130442e+00,6.460547754518466412e-01,4.918032799402194399e+00,4.978366681786012826e+00,5.705423190259407917e+00,1.514990874883311411e+00,3.364878287434254212e+00,3.537350722123718594e+00,4.036858435162526071e+00,4.843979016102321067e-01,2.583022334574939016e+00,6.651924626298498566e+00,1.822194549638799010e+00,5.151319276438347750e+00,8.185201600140548095e+00,1.401329456966400544e+00,6.766403825471629219e+00,4.765916855939693164e+00,5.361421611865175407e+00,3.786465841234249563e+00,4.557397358532678133e+00,-1.637665341026306365e+01,-1.537604855565743911e+01,-1.804805140122209650e+01,-1.402233156957226434e+01,-8.623581285150786258e+00,-1.313302030319762359e+01,-8.784740713027732184e+00,-8.700604835670775472e+00,-1.453971595334258282e+01,-1.000690237716306719e+01,-1.218109613001935898e+01,-1.357681245821604676e+01,-1.292258446252109394e+01,-1.380989049353303599e+01,1
7.727202805662686025e+00,6.159692317066482126e+00,3.203560683721311531e+00,6.410452258173935824e+00,6.998959787043815162e+00,3.067088654102325229e+00,6.806073058677433174e+00,7.840818808658757355e+00,6.753506112311449705e+00,8.903455199288712762e+00,7.907637876704293411e+00,8.255052159014322655e+00,8.115680228504128735e+00,9.058748680520599450e+00,7.627650122160935631e+00,6.993550866789914444e+00,2.013159259414439628e+00,6.843832408825229585e+00,8.410886395740041266e+00,4.900139764215628801e+00,7.019839993636084685e+00,8.561023910517297608e+00,7.611111629249467825e+00,5.149507917150972780e+00,6.012027216139456343e+00,5.289342726112794324e+00,2.720876473526101069e+00,4.146559069012031529e+00,5.709528400939470671e+00,6.751633903984991747e+00,1.460354878859152938e+00,6.196617303631001050e+00,6.404470682594666897e+00,3.822528645964659688e+00,6.212250626987971813e+00,1.277660429922354446e+01,1.192318017505646255e+00,2.843137645897732657e+00,4.137052206015621181e+00,4.804745573172464645e+00,3.892830702413735189e+00,6.145102364233392400e+00,2.323847709512542270e+00,4.184723176639487896e+00,-2.132149730531767151e+00,2.044171489154939625e+00,6.995738128701745495e+00,2.951984007586384795e+00,6.536469337684565950e+00,1.160501262849529347e+01,3.701869541146797782e-01,6.154472496575711382e+00,2.190206448121118754e+00,2.083844248017681533e+00,3.092257742114558283e+00,4.303832523672058485e+00,-1.398836657977741993e+01,-1.418389814359365175e+01,-1.992981081476102645e+01,-1.543358742362268465e+01,-9.383942503414742120e+00,-1.535141643016321034e+01,-1.102200286640960414e+01,-7.331624318725704192e+00,-1.726522720105099040e+01,-1.102254716510443622e+01,-1.420211141105770913e+01,-1.537965338639514101e+01,-1.363562886595674506e+01,-1.551024740955319636e+01,1
4.526815336771866427e+00,4.033147391701112028e+00,-3.109974194639078537e-01,5.150951135012733495e+00,1.706163937477666082e+01,-1.277924108180728546e-01,6.629700422533281179e-01,3.502576511417995420e+00,2.370615594553828753e+00,5.700771633200922395e+00,8.021097685431687552e+00,5.957059280804432255e+00,7.077674694903286046e+00,7.551670026114241985e+00,9.473689751133088421e+00,7.657367078496197799e+00,2.278782206643866104e+00,7.489312506976427919e+00,9.997244507006659120e+00,-1.616701073497159191e+00,7.049794068248478318e+00,1.055665960519843694e+01,3.598297107926594851e+00,4.930304645576415901e+00,8.327852019461973399e+00,8.152964659119231072e+00,5.451369396629265118e+00,1.012629289955700607e+01,3.227793677371816994e+00,3.197763488525407372e+00,-2.762513023521758093e+00,8.471167896514514295e-01,5.394895935996599334e+00,3.261743818903544145e-01,6.522349218347488709e+00,1.110595121982650113e+01,-5.486021353716249438e-01,2.303284445803805536e+00,3.709469589837246062e+00,4.175390150243352139e+00,3.860832011116042128e+00,3.658645064997497975e+00,3.977847728258925297e+00,2.903272985738042156e+00,-1.481688467602710002e+00,2.513621668037796297e+00,1.010992855016712788e+01,-4.547777277599975299e-01,7.861567599313385557e+00,1.189223064905590910e+01,1.171495520830463377e-01,5.765521027792841480e+00,1.827458917372036362e+00,2.559083965938444560e+00,1.337685584478647938e+00,4.583213193851913836e+00,-1.648843085048031298e+01,-1.519765107719156383e+01,-2.004748222204582575e+01,-1.600993474634349312e+01,-9.649480738377700817e+00,-1.349588830352343294e+01,-8.166462639791076228e+00,-8.912063721234998681e+00,-1.795492008660146510e+01,-1.205365633858774110e+01,-1.495975670322654594e+01,-1.570833074583200251e+01,-1.440938768420469529e+01,-1.458056663932539543e+01,1
7.493827943350517273e-01,2.207121152074758008e+00,-5.157181414350725523e-01,2.388068394387334870e+00,1.359093189925802925e+01,2.195470152527637442e+00,2.037702762893413233e+00,4.991174955844903671e+00,2.984947959044746302e+00,2.522796585267681024e+00,2.091962369077084549e+00,1.458518117164823158e+00,3.066383936152571543e+00,3.808189774982817077e+00,7.417745045551025207e+00,6.415351626496361703e+00,4.352192460936826102e+00,7.045379449191723431e+00,7.424005730070939002e+00,2.481418843937546193e+00,7.025370202005412956e+00,8.725574586206894523e+00,2.376031889613515968e+00,4.269672880863621955e+00,6.899676234472659431e+00,6.436458523600823156e+00,5.896749449569287371e+00,7.131266981317933684e+00,3.195187465851456743e+00,5.304450772488912058e+00,-3.998616303482263934e+00,-1.574306961528854909e-01,2.692447508795074107e+00,-1.029199131289913582e+00,9.902441152503438815e+00,1.272404520456430710e+01,1.086309787336940502e+00,2.068052053076313346e+00,3.118163744383290137e+00,7.303087227508054946e-01,1.756611161412259925e+00,5.474821028246427801e+00,3.287094897761206891e+00,3.995535777152365853e+00,-1.794386678495254239e+00,1.128228928375332840e+00,9.308954758117089057e+00,1.889020133478115815e+00,1.029515639153751394e+01,1.109891948854950883e+01,-1.868877155815007240e+00,4.007229469756325102e+00,3.236757111337537296e+00,3.117457588384566325e+00,3.165629813492633282e+00,4.459705803014448300e+00,-1.352791598822857289e+01,-1.316811647218727188e+01,-1.907530311095090525e+01,-1.586394117082797983e+01,-6.263817230367938471e+00,-1.452627579219027965e+01,-7.582933689623845730e+00,-6.695604542393239100e+00,-1.685711608757792845e+01,-1.296043197660101853e+01,-1.435236513922238899e+01,-1.600323221647617089e+01,-1.314696704475748845e+01,-1.400932449777990030e+01,1
1.435756013276349163e+00,9.957745621642705158e-01,-5.881688515072256429e+00,6.211127251598070886e-01,3.843579718536703105e+00,-1.675719290670523165e+00,-2.286826742656911993e+00,1.702409444032026764e+00,-3.780145397883018177e+00,7.190604263589802647e-01,2.880755472106342641e+00,1.004739251372386566e-01,3.737563397551348032e+00,-3.649312571147940720e-01,3.566529279145031595e+00,1.725112715040208800e+00,-2.102568872274156675e+00,1.562628178448685068e+00,2.392187502552550527e+00,1.455497324385720548e+00,3.581633405487986366e+00,7.612099795845567840e+00,1.985077119098245246e+00,3.740746952321187813e+00,3.230838946125735411e+00,-1.954527812234767292e-01,7.011039476778571533e+00,1.354195049832737974e+00,4.800776438521762834e+00,4.441634356411880979e+00,-1.510183057394137052e+00,2.921594401825315046e+00,4.978618462716233317e+00,9.706104682534694161e-02,9.541634104911910441e+00,1.038618924354006623e+01,1.745325501405309954e+00,4.941808064494114916e+00,7.546552810521453658e+00,6.466456587561808966e+00,6.874041179133315360e+00,8.387997360746572539e+00,3.413213949333152808e+00,1.528283803069608870e+00,-2.403131304429156234e+00,1.116393645696110326e+00,5.577937136537376439e+00,-9.058038567794979290e-01,4.515939968804963733e+00,8.064409179654104420e+00,-4.054616692781760179e+00,2.306035206938865656e+00,2.431359321748227664e-01,1.068760081197782430e+00,1.470508333024514558e+00,2.261664435510831517e+00,-1.706635828498430385e+01,-1.571779953889997294e+01,-1.973391782933621030e+01,-1.569183967652151424e+01,-1.040873558796184462e+01,-1.601015007203939433e+01,-1.224154059726058819e+01,-1.050612817627261641e+01,-1.841749336343861998e+01,-1.462064658613167190e+01,-1.563060801719078263e+01,-1.708259521858042262e+01,-1.565563090409142077e+01,-1.533702375555898811e+01,1
2.910858616253730435e+00,3.023446546606723739e+00,-4.604035651158881137e+00,2.276309391472030708e+00,-4.640366393850055005e-01,-7.365782951842862580e+00,-2.130022093041462838e+00,-2.038188420215742092e+00,-1.648281694358568472e-01,-4.003742999910794159e-02,-2.586546802016871927e-01,3.296824047865676732e+00,4.632548814253375724e+00,3.856199900010122139e+00,3.941779958916459048e+00,4.264336690419442633e+00,-1.947687867613150381e+00,2.213595673376127504e+00,-2.035972249568474890e+00,-3.891273137376454749e-01,4.204732514858664949e+00,4.506593401933314702e+00,4.306912788330746089e+00,5.568864193105125260e+00,4.221832383712044390e+00,3.817825008383794572e+00,5.729894450084028534e+00,4.281873139544682516e+00,4.365649480824388640e+00,4.718341065050029037e+00,-2.880140654028735536e-01,2.852226744151701965e+00,2.869061521732420683e+00,-3.679684211484594236e+00,4.972974564713320333e+00,1.347112165448247190e+01,4.975272501491795119e+00,5.843873401463364203e+00,5.973544297260598768e+00,3.239315895624393704e+00,6.110669149965787916e+00,5.722982667725437622e+00,2.121978739067414743e+00,2.952696664993331943e+00,-3.524182793103912914e+00,3.000625281035007030e-01,6.726371455788253684e+00,-3.359840951717168404e-03,5.751062651576157592e+00,1.043700937837894216e+01,7.730288800880519284e-01,2.100585328710745436e+00,5.211367239974261656e-01,1.490123391817884002e+00,1.693229989291459514e+00,1.099216872410695212e+00,-1.633781061418210001e+01,-1.610755808869271988e+01,-2.047994971241314843e+01,-1.732833441724945800e+01,-1.001784069087905316e+01,-1.728238161262018124e+01,-1.221430664474086569e+01,-8.210437624786644406e+00,-1.772403847918987196e+01,-1.343128421116741755e+01,-1.669015214292663529e+01,-1.707045687160320924e+01,-1.504290144071592650e+01,-1.335832224959341197e+01,1
1.904600876599044090e+00,1.701025025452884920e+00,-4.219486284734701442e+00,-7.148863987600877490e-01,-1.324719952907001952e+00,-2.080111835463150260e+00,-2.056505927153620683e-01,1.284975637354087485e+00,-2.505205131489180115e+00,3.622588309081180569e+00,4.014183669744584293e+00,4.268186717167957722e-01,5.843414671837352969e+00,5.628893993244799887e+00,4.712768764058480109e+00,-1.172695874934787108e+00,-6.818460156219523505e+00,7.591553618744009135e-01,-2.010008954500751011e-01,-4.754405733192492156e-01,1.503155258086078971e+00,6.360513507350353812e+00,-1.932138935239144484e+00,3.101087731037589723e+00,3.355090399111406274e+00,2.976297920327771962e+00,4.006313797683795030e+00,6.246670038893189059e+00,3.467513276603637173e+00,1.785165738875854169e+00,-1.024167984270373921e+00,2.296880344622619141e+00,1.183833647683742107e+00,-1.734502740825984324e+00,6.910315307483053893e+00,1.310273573150455384e+01,1.518853971667890157e+00,5.861751740693184942e+00,4.138886228635533904e+00,3.500706029459192514e+00,3.377477540491266250e+00,3.847820593640557174e+00,2.313738914782056622e+00,5.239158634702084649e-01,-2.942772312806015922e+00,2.536705812473590838e-01,5.781827415598644215e+00,4.016876616115327425e-01,4.915042803866365162e+00,9.395690512386662974e+00,-2.259687874873211530e-02,3.477772391022926346e+00,2.628343678250517623e+00,9.713872167443248218e-01,2.537736239014616757e+00,3.702773798521648008e+00,-1.781217092593794149e+01,-1.637479035441312547e+01,-2.061303649276765526e+01,-1.839571289095069773e+01,-1.287115538925524483e+01,-1.782645412227723369e+01,-1.326868028449459480e+01,-1.013116638271458569e+01,-2.000002834255802142e+01,-1.420609244977748631e+01,-1.690998163672499643e+01,-1.793017738618987167e+01,-1.576018514942312265e+01,-1.636099796162566022e+01,1
1.405293380273836412e+01,1.219291948911629575e+01,1.635358871949939541e+01,1.750430368580349594e+01,1.713241412813247422e+01,1.402089107477272556e+01,1.642138094667971515e+01,1.688763262983458091e+01,1.862322043785900405e+01,2.452580349401707593e+01,1.945282650996427520e+01,1.753886552700639712e+01,1.743812296314353461e+01,2.150407939533055668e+01,1.887497890372863907e+01,1.985544518649793133e+01,1.339271671014146747e+01,2.035577210713053020e+01,2.025720841448180920e+01,1.936990208340785102e+01,1.858819428646847172e+01,2.271299675323348310e+01,1.916760647492159464e+01,2.375346380385660439e+01,2.139996243554755040e+01,2.135243388666417630e+01,2.099896294958465504e+01,2.040351423419963695e+01,1.703455020975824397e+01,1.485077512259624477e+01,1.496333620316372048e+01,1.579221095920985540e+01,1.563961489925793558e+01,1.748746734525221669e+01,1.418363754822296485e+01,2.016858007572963984e+01,1.418924533932108822e+01,1.508810976418806327e+01,1.626535893360093965e+01,1.761676819783038894e+01,1.331229279009937194e+01,1.647267588685723183e+01,9.620609418688561121e+00,8.753081526016110558e+00,4.369630289561138525e+00,7.442464951237877990e+00,1.127704048731183128e+01,8.104240428091166848e+00,1.210342729621552493e+01,1.596808620266117096e+01,7.333590636757095993e+00,1.205298105123496200e+01,9.941127181795264889e+00,8.364607085915070073e+00,9.568605002187762665e+00,9.228417278709519778e+00,-1.082325788441091241e+01,-1.136261696987256364e+01,-1.611483371314543689e+01,-1.230082951516263812e+01,-8.004071994038698179e+00,-9.360918683412460695e+00,-6.940163605492361221e+00,-6.475065622068882476e+00,-1.447656362807379971e+01,-6.585288965017767282e+00,-1.128561448656870958e+01,-1.121374219271278605e+01,-1.150775361535740160e+01,-1.008071207043640705e+01,1
4.886306041920092547e+00,7.392619525244335854e+00,3.708993576119474334e+00,3.239862609769729840e+00,7.137081953374378784e+00,9.331918306389249906e+00,5.333856967683123784e+00,6.177332874029731080e+00,2.929914770534444379e+00,1.892594175697213998e+01,7.491735735042070132e+00,4.206053796426409086e+00,1.274186766525719783e+01,5.610329978124631189e+00,8.548198413321431488e+00,1.012966175904316835e+01,6.307071802828460250e+00,7.213129795615707884e+00,6.171861614297005083e+00,8.365417200292071698e+00,5.018979392363406511e+00,5.010492936448748047e+00,2.641784572441123302e+00,1.431140734586958629e+01,5.341869516599725642e+00,8.839676246361710454e+00,6.780340302497397609e+00,9.616935710403581083e+00,7.997495807632613918e+00,7.273208080221187366e+00,2.998759084569655897e+00,6.134649808543300331e+00,1.515540302543257001e+00,5.672443158212558068e+00,5.960824617958999205e+00,7.780016861755652435e+00,5.758117375647672453e+00,1.310650625686762893e+01,9.816446088373639967e+00,8.474507008645073114e+00,9.715073982575800571e+00,1.003555085888836551e+01,7.011859380692880173e+00,6.555574041445697553e+00,2.560090985785413054e+00,5.138160408581957661e+00,8.810088427088643925e+00,7.403883582871562119e+00,9.228752093818103575e+00,8.744515349863828391e+00,3.537179333424501859e+00,1.042474147028104881e+01,7.503803668684773776e+00,7.478976922223742996e+00,7.017983257239372996e+00,7.621770563052093550e+00,-7.787686612511248718e+00,-7.498647519384441296e+00,-1.129231082056695357e+01,-9.008586087106605689e+00,-4.719626943376336037e+00,-5.097892770057216083e+00,-4.990851326784636832e+00,-7.139193893390531898e+00,-1.110549815137628116e+01,-4.281621226769644295e+00,-6.781854180811277111e+00,-6.823393294086087302e+00,-7.006293279454721024e+00,-6.990383305406822956e+00,1
1.290655906062173486e+01,3.032964759520965004e+00,6.510834184990196283e-01,2.219764822038018171e+00,5.386932464895086703e+00,4.108784867524499340e+00,2.656485152853870879e+00,3.858107634674964093e+00,9.499297528989632866e+00,3.100566808995107060e+00,6.998238831027838280e+00,7.213987986600047364e+00,1.353993663926117641e+01,1.479194514998651577e+01,5.923454225893659775e+00,1.010875308992145172e+00,-1.198902198672867181e+00,-6.820023152116148069e-01,1.977580929733169235e-01,1.624695127112472992e+00,4.053959536369746708e+00,8.785845846329218389e+00,4.408996345390221450e+00,5.917141206886856963e+00,6.030670016707036396e+00,3.893031991978025186e+00,1.298209475240906663e+01,9.177095836528756934e+00,5.972117718147480936e+00,4.549239217404518421e+00,-1.515725988873898533e+00,-9.401022993648812109e-01,3.792786112661014286e+00,9.501600989300630629e-02,1.156727870299792826e+01,1.781055372401608849e+01,5.606142361715311218e+00,7.034986534244421108e+00,4.498672875186927378e+00,4.746927349901389981e+00,8.414995655329459368e+00,6.334335074708877578e+00,1.659522869729059824e+00,1.556914284765464673e+00,-8.045374123781716680e-01,1.346189327591969853e+00,6.683701458179914567e+00,3.970198687637926938e+00,9.013687395695020754e+00,1.446056166223781680e+01,2.540075829194201162e+00,4.081719846114508776e+00,3.147558978790540696e+00,3.237081242251863333e+00,4.012129810876194469e+00,4.117224476473086092e+00,-1.380490100184958280e+01,-1.341422385191050282e+01,-1.558221630894225207e+01,-1.267275673169784689e+01,-7.965390882992414490e+00,-1.034334488933662932e+01,-8.582573291962923179e+00,-6.785709665439770610e+00,-1.267345067404645853e+01,-9.691536340178350528e+00,-1.206346280477804989e+01,-1.192379888248514952e+01,-1.224161932380467377e+01,-1.100185527478955905e+01,1
